1100,International Conference on Intelligent Tutoring Systems,ITS,CORE2023,B,Yes,4601,,
830,Information Theory Workshop,ITW,CORE2023,B,Yes,4613,,
849,Intelligent Virtual Agents,IVA,CORE2023,B,Yes,4602,4608,
34,ACM International Wireless Communications and Mobile Computing Conference,IWCMC,CORE2023,B,Yes,4606,,
717,IEEE International Workshop on Quality of Service,IWQoS,CORE2023,B,No,4606,,
1582,Knowledge capture,K-CAP,CORE2023,B,Yes,4605,4602,
1113,International Conference on Knowledge-Based and Intelligent Information and Engineering Systems,KES,CORE2023,B,No,4602,,
1395,International Symposium on Latin American Theoretical Informatics,LATIN,CORE2023,B,Yes,4613,,
607,IEEE Conference on Local Computer Networks,LCN,CORE2023,B,Yes,4606,,
49,"ACM SIGPLAN Conference on Languages, Tools, and Compilers for Embedded Systems",LCTES,CORE2023,B,Yes,4606,,
1120,International Conference on Logic Programming and Non-monotonic Reasoning,LPNMR,CORE2023,B,Yes,4602,4613,
1771,Symposium Model Analysis and Simulation of Computer and Telecommunications Systems,MASCOTS,CORE2023,B,Yes,4606,,
663,IEEE International Conference on Mobile Ad-hoc and Sensor Systems,MASS,CORE2023,B,No,4606,,
1140,International Conference on Modelling Decisions for Artificial Intelligence,MDAI,CORE2023,B,No,4602,,
1133,International Conference on Mobile Data Management,MDM,CORE2023,B,Yes,4605,4606,
2293,International Conference on Mathematical Foundations of Programming Semantics,MFPS,CORE2023,B,Yes,4613,,
1143,International Conference on Multimedia Modelling,MMM,CORE2023,B,Yes,4603,,
1054,International Conference on Human-Computer Interaction with Mobile Devices and Services,MobileHCI,CORE2023,B,Yes,4608,,
1605,Mathematics of Program Construction,MPC,CORE2023,B,Yes,4613,,
1615,Mobile and Ubiquitous Multimedia (ACM),MUM,CORE2023,B,Yes,4608,,
702,IEEE International Symposium on Network Computing and Applications,NCA,CORE2023,B,Yes,4606,,
806,IFIP International Conference on Networking,Networking,CORE2023,B,Yes,4606,,
723,IEEE Network Operations and Management Symposium,NOMS,CORE2023,B,Yes,4606,,
1638,Network and Operating System Support for Digital Audio and Video,NOSSDAV,CORE2023,B,Yes,4606,,
1146,International Conference on network and System Security,NSS,CORE2023,B,Yes,4604,,
1177,International Conference on Principles of Distributed Systems,OPODIS,CORE2023,B,No,4606,,
1165,International Conference on Parallel Architecture and Compilation Techniques,PACT,CORE2023,B,Yes,4606,,
78,ACM SIGSIM Conference on Principles of Advanced Discrete Simulation (was Parallel and Distributed Simulation),PADS,CORE2023,B,Yes,4606,,
1678,Passive and Active Measurement Conference,PAM,CORE2023,B,No,4606,,
2272,INTERNATIONAL SYMPOSIUM ON PERVASIVE DISPLAYS,PerDis,CORE2023,B,Yes,4608,,
1237,International Conference on the Application and Theory of Petri Nets and Concurrency,Petri Nets,CORE2023,B,No,4606,,
706,IEEE International Symposium on Personal and Indoor Mobile Radio Conference,PIMRC,CORE2023,B,No,4606,,
1279,International Conference on Practice and Theory in Public Key Cryptography,PKC,CORE2023,B,Yes,4604,,
1661,Pacific Rim International Conference on Artificial Intelligence,PRICAI,CORE2023,B,Yes,4602,,
1663,International Conference on Principles of Practice in Multi-Agent Systems (prior to 2009 was Pacific Rim International Workshop on Multi-Agents),PRIMA,CORE2023,B,Yes,4602,,
1696,Product Focused Software Process Improvement,PROFES,CORE2023,B,Yes,4612,,
1192,International Conference on Research Challenges in Information Science,RCIS,CORE2023,B,Yes,46,,
950,International Conference on Computational Molecular Biology,RECOMB,CORE2023,B,No,4601,,
1186,International Conference on Embedded and Real Time Computing Systems and Applications,RTCSA,CORE2023,B,Yes,4606,,
2216,International Joint Conference on Rules and Reasoning,RuleML+RR,CORE2023,B,Yes,4602,4613,4601
1932,International Conference on Runtime Verification (was workshop pre 2010),RV,CORE2023,B,Yes,4612,,
138,Selected Areas in Cryptography,SAC,CORE2023,B,Yes,4604,,
961,"International Conference on Computer Safety, Reliability and Security",SAFECOMP,CORE2023,B,No,4604,,
1348,International Symposium on Algorithmic Game Theory,SAGT,CORE2023,B,No,4613,,
1763,Static Analysis Symposium,SAS,CORE2023,B,Yes,4612,,
42,ACM SIGGRAPH/Eurographics Symposium on Computer Animation,SCA,CORE2023,B,Yes,4607,,
674,IEEE International Conference on Software Services Engineering (previously IEEE International Conference on Services Computing SCC),IEEE SSE,CORE2023,B,Yes,4606,,
1378,International Symposium on Experimental Algorithms,SEA,CORE2023,B,No,4613,,
464,Euromicro Conference on Software Engineering and Advanced Applications,SEAA,CORE2023,B,No,4612,4601,
610,"IEEE International Conference on Sensing, Communication and Networking",SECON,CORE2023,B,No,4606,,
1211,International Conference on Software Engineering and Formal Methods,SEFM,CORE2023,B,Yes,4612,,
615,IEEE Congress on Services,SERVICES,CORE2023,B,No,4606,,
1784,Symposium on Geometry Processing,SGP,CORE2023,B,No,4607,,
1729,Annual Meeting of the Special Interest Group on Discourse and Dialog,SIGdial,CORE2023,B,Yes,4602,,
866,International Colloquium on Structural Information and Communication Complexity,SIROCCO,CORE2023,B,No,4613,,
2240,International Conference on Similarity Search and Applications,SISAP,CORE2023,B,Yes,4605,,
1215,International Conference on Software Language Engineering,SLE,CORE2023,B,Yes,4612,,
611,"IEEE Conference on Systems, Man and Cybernetics",SMC,CORE2023,B,No,4608,,
407,Current Trends in Theory and Practice of Computer Science,SOFSEM,CORE2023,B,Yes,46,,
2167,Symposium On Usable Privacy and Security,SOUPS,CORE2023,B,Yes,4608,4604,
2282,Software Product Lines Conference,SPLC,CORE2023,B,Yes,4612,4601,4602
1792,Symposium on Reliable Distributed Systems,SRDS,CORE2023,B,Yes,4606,,
2283,International Symposium on Search Based Software Engineering,SSBSE,CORE2023,B,Yes,4612,4602,
1197,International Conference on Scientific and Statistical Data Base Management,SSDBM,CORE2023,B,Yes,4605,,
1766,Structural and Syntactical Pattern Recognition,SSPR,CORE2023,B,Yes,4603,,
1416,International Symposium on Spatial and Temporal Databases,SSTD,CORE2023,B,Yes,4601,,
1246,International Conference on Theorem Proving with Analytic Tableaux and Related Methods,TABLEAUX,CORE2023,B,Yes,4613,,
2013,International Conference on Theory and Practice of Digital Libraries (was ECDL until 2010),TPDL,CORE2023,B,Yes,4605,,
1253,"International Conference on Trust, Privacy and Security in Digital Business",TrustBus,CORE2023,B,Yes,4604,,
790,"International Conference on Trust, Security and Privacy in Computing and Communications",TrustCom,CORE2023,B,Yes,4604,,
1259,"International Conference on User Modelling, Adaptation, and Personalization (was AH and UM)",UMAP,CORE2023,B,Yes,4608,,
1262,International Conference on Virtual Execution Environments,VEE,CORE2023,B,Yes,4606,,
720,IEEE International Working Conference on Software Visualisation,VISSOFT,CORE2023,B,No,4608,4612,
752,IEEE Symposium on Visual Languages and Human-Centric Computing (was VL),VL/HCC,CORE2023,B,Yes,4608,,
1847,"Verification, Model Checking and Abstract Interpretation",VMCAI,CORE2023,B,No,4612,,
757,IEEE Vehicular Technology Conference,VTC,CORE2023,B,Yes,4606,,
108,Algorithms and Data Structures Symposium (was Workshop on Algorithms and Data Structures),WADS,CORE2023,B,Yes,4613,,
1448,International Conference and Workshops on Algorithms and Computation,WALCOM,CORE2023,B,Yes,4613,,
1879,Workshop on Approximation and Online Algorithms,WAOA,CORE2023,B,Yes,4613,,
760,IEEE Wireless Communications and Networking Conference,WCNC,CORE2023,B,No,4606,,
794,IEEE/WIC/ACM International Conference on Web Intelligence (previously joint with Intelligent Agent Technology WI-IAT),WI,CORE2023,B,Yes,4602,4605,
679,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",WiMob,CORE2023,B,Yes,4606,,
1401,"International Symposium on Modelling and Optimization in Mobile, Ad Hoc, and Wireless Networks",WiOpt,CORE2023,B,Yes,4606,,
1271,International Conference on Web Information Systems Engineering,WISE,CORE2023,B,Yes,4605,4606,
691,"IEEE International Symposium on a World of Wireless, Mobile and Multimedia Networks",WoWMoM,CORE2023,B,Yes,4606,,
355,Conference on Agile Software Development,XP,CORE2023,B,No,4612,,
632,IEEE International Conference on Cluster Computing,CLUSTER,CORE2023,B,Yes,4606,,
2191,Discovery Science,DS,CORE2023,B,Yes,4611,4602,4601
2092,Language Resources and Evaluation Conference,LREC,CORE2023,B,Yes,4602,,
851,Interaction Design and Children (ACM),IDC,CORE2023,B,Yes,4608,,
2307,International Conference on Process Mining,ICPM,CORE2023,B,Yes,4605,4602,
2264,AAAI Conference on Human Computation and Crowdsourcing,HCOMP,CORE2023,B,Yes,4608,4605,
2311,IEEE/ACM International Conference on Advances in Social Networks Analysis and Mining,ASONAM,CORE2023,B,Yes,4605,4608,4611
842,Integrated Formal Methods,IFM,CORE2023,B,Yes,4612,4613,
2312,International Conference on Quality of Multimedia Experience,QoMEX,CORE2023,B,Yes,4608,4603,4607
724,IEEE Pacific Visualization Symposium (was APVIS),PacificVis,CORE2023,B,Yes,4608,,
371,Conference on Computational Natural Language Learning,CoNLL,CORE2023,B,Yes,4602,4611,
2313,ACM Conference on Security and Privacy in Wireless and Mobile Networks,ACM_WiSec,CORE2023,B,Yes,4604,,
126,Annual Conference on Innovation and Technology in Computer Science Education,ITiCSE,CORE2023,B,Yes,4608,,
923,"International Conference on Availability, Reliability and Security",ARES,CORE2023,B,Yes,4604,,
1798,"Tangible, Embedded, and Embodied Interaction",TEI,CORE2023,B,Yes,4608,,
1521,International Workshop on Requirements Engineering: Foundation for Software Quality,REFSQ,CORE2023,B,Yes,4612,,
695,"IEEE International Symposium on Cluster, Cloud and Grid Computing",CCGRID,CORE2023,B,Yes,4606,,
2212,The Symposium of Combinatorial Search,SoCS,CORE2023,B,Yes,4602,,
2290,International Conference on Formal Structures for Computation and Deduction,FSCD,CORE2023,B,Yes,4613,,
120,Annual Meeting of the Cognitive Science Society,CogSci,CORE2023,B,Yes,4602,,
949,International Conference on Computational Linguistics,COLING,CORE2023,B,Yes,4602,,
92,IEEE International Conference on Advanced Video and Signal Based Surveillance,AVSS,CORE2023,B,Yes,4603,,
1710,Cryptographers Track at RSA Conference,CT-RSA,CORE2023,B,Yes,4604,,
2021,Extended Semantic Web Conference (was European Semantic Web Conference),ESWC,CORE2023,B,Yes,4605,,
1667,Pacific-Asia Conference on Knowledge Discovery and Data Mining,PAKDD,CORE2023,B,Yes,4605,,
463,Euromicro Conference on Real-Time Systems,ECRTS,CORE2023,B,Yes,4606,,
1167,International Conference on Parallel Processing,ICPP,CORE2023,B,Yes,4606,,
1147,International Conference on Network Protocols,ICNP,CORE2023,B,Yes,4606,,
1691,Principles and Practice of Parallel Programming,PPoPP,CORE2023,B,Yes,4606,,
1790,Symposium on Parallelism in Algorithms and Architectures,SPAA,CORE2023,B,Yes,4606,,
2245,International Conference on Network Softwarization,NetSoft,CORE2023,B,Yes,4606,4612,
1596,Logic Programming and Automated Reasoning,LPAR,CORE2023,B,Yes,4613,4602,
1484,International Workshop on Graph-Theoretic Concepts in Computer Science,WG,CORE2023,B,Yes,4613,,
167,Asian Conference on Computer Vision,ACCV,CORE2023,B,No,4603,,
2188,Asian Conference on Intelligent Information and Database Systems,ACIIDS,CORE2023,B,Yes,4605,4602,
89,Advanced Concepts for Intelligent Vision Systems,ACIVS,CORE2023,B,Yes,4603,,
907,International Conference on Applied Cryptography and Network Security,ACNS,CORE2023,B,No,4604,,
151,Artificial Intelligence in Medicine in Europe,AIME,CORE2023,B,Yes,4601,,
97,Advances in Modal Logic,AiML,CORE2023,B,Yes,4613,,
890,International Conference on Advanced Information Networking and Applications (was ICOIN),AINA,CORE2023,B,No,4606,,
106,Algorithmic Learning Theory,ALT,CORE2023,B,Yes,4611,,
1876,Workshop on Analytic Algorithmics and Combinatorics,ANALCO,CORE2023,B,No,4613,,
175,Asia-Pacific Bioinformatics Conference,APBC,CORE2023,B,No,4601,,
171,ASIAN Symposium on Programming Languages and Systems,APLAS,CORE2023,B,Yes,4612,,
1357,International Symposium on Automated Technology for Verification and Analysis,ATVA,CORE2023,B,Yes,4612,,
93,Advanced Visual Interfaces,AVI,CORE2023,B,No,4608,,
1351,"International Symposium on Applied Algebra, Algebraic Algorithms and Error-Correcting Codes",AAAAECC,CORE2018,B,No,0802,,
83,ACM SIGMIS Computers and People Research,ACM-SIGMIS CPR,CORE2018,B,No,0806,,
1345,International Symposium on Advanced DB Technologies and Integration,ADTI,CORE2018,B,No,0804,,
1065,International Conference on Informatics Education and Research,AIS SIGED: IAIM,CORE2018,B,Yes,0806,,
897,International Conference on Advances in Intelligent Systems: Theory and Applications,AISTA,CORE2018,B,No,0801,0806,
1964,Algorithms and Experiments,ALEX,CORE2018,B,No,,,
904,International Conference on Algebraic and Logic Programming,ALP,CORE2018,B,No,0802,,
152,Artificial Neural Networks in Engineering Conference,ANNIE,CORE2018,B,No,0801,,
136,Annual Simulation Symposium,ANSS,CORE2018,B,Yes,0802,,
1450,International Workshop on Ant Colony,ANTS,CORE2018,B,No,0801,,
166,Asian Computing Science Conference,ASIAN,CORE2018,B,No,08,,
789,IEEE/IFIP International Conference on Information Technology for Balanced Automation Systems,BASYS,CORE2018,B,No,0902,,
926,International Conference on Business Information Systems,BIS,CORE2018,B,No,0806,,
1886,Workshop on Combinatorial and Algorithmic Aspects of Networking,CAAN,CORE2018,B,No,0802,,
1985,IEEE/IFAC Joint Symposium on Intelligent Control,CACSD,CORE2018,B,No,,,
359,Conference on Artificial Intelligence for Applications,CAIA,CORE2018,B,No,0801,,
404,Cultural Attitudes towards Technology and Communications,CATAC,CORE2018,B,No,0806,,
1989,"IEEE Conference on Electronic Commerce Technology and Enterprise Computing, e_Commerce and e-Services ",CBI (was CEC/EEE),CORE2018,B,No,,,
639,IEEE International Conference on Control Applications,CCA,CORE2018,B,No,1006,,
1577,Journal of Computing Science in Colleges (Conference proceedings),CCSC,CORE2018,B,Yes,0899,,
598,IEEE Computer Communications Workshop,CCW,CORE2018,B,No,1005,,
811,IFIP/ACM Working Conference on Component Deployment,CD,CORE2018,B,No,0803,,
1009,International Conference on Email and Anti-Spam,CEAS,CORE2018,B,No,0806,,
367,"Conference on Information Science, Technology and Management",CISTM,CORE2018,B,No,0806,,
324,Complexity and information-theoretic approaches to biology,CITB,CORE2018,B,No,0803,,
863,International Cognitive Robotics Conference,COGROBO,CORE2018,B,No,0801,,
317,Collaborative Electronic Commerce Technology and Research,CollECTeR,CORE2018,B,No,0806,,
1788,Symposium on Logical Formalizations of Commonsense Reasoning,COMMONSENSE,CORE2018,B,No,0801,,
1368,International Symposium on Computational Life Science,CompLife,CORE2018,B,No,0801,,
1074,International Conference on Information Resources Management,Conf-IRM,CORE2018,B,No,0806,,
996,International Conference on Digital Government Research,DGO,CORE2018,B,No,0806,,
999,International Conference on Discrete Mathematics and Theoretical Computer Science,DMTCS,CORE2018,B,No,0802,,
2006,Distributed Simulation Symposium ,DSS,CORE2018,B,No,,,
418,Design for User Experience,DUX,CORE2018,B,No,0806,1203,
2010,IEEE Dynamic Spectrum Access Networks ,DYSPAN,CORE2018,B,No,,,
474,European Conference on Artificial Life,ECAL,CORE2018,B,No,0801,,
625,IEEE International Conference and Workshop on the Engineering of Computer Based Systems,ECBS,CORE2018,B,No,1005,,
1007,International Conference on Electronic Commerce and Web Technology,ECWeb,CORE2018,B,No,0806,,
2018,European Grid Conference,EGC,CORE2018,B,No,,,
485,European Conference on Knowledge Management,EKM,CORE2018,B,No,0806,,
523,"European, Mediterranean and Middle Eastern Conference on Information Systems",EMCIS,CORE2018,B,No,0806,,
455,ERCIM Annual Workshop on Constraint Solving and Constraint Logic Programming,ERCIM/CSCLP,CORE2018,B,No,0802,,
1576,Joint workshop on Multimodal Interaction and Related Machine Learning Algorithms (now ICMI-MLMI),MLMI,CORE2018,B,No,0801,,
1608,Medicine Meets Virtual Reality,MMVR,CORE2018,B,No,0801,0903,
1127,International Conference on Massively Parallel Computing Systems,MPCS,CORE2018,B,No,0805,,
1603,Massively Parallel Processing Using Optional Interconnections,MPPOI,CORE2018,B,No,0805,,
802,IFIP International Conference on Open Distributed Processing,ODP,CORE2018,B,No,0805,,
1811,The organizational semiotics Conference,ORGSEM,CORE2018,B,No,0806,,
1659,Pacific Asian Conference on Expert Systems,PACES,CORE2018,B,No,0801,,
1677,Participatory Design Conference,PDC,CORE2018,B,No,0806,1203,
1170,International Conference on Persuasive Technology,Persuasive,CORE2018,B,No,0806,,
2118,Symposium on Programming Language Implementation and Logic Programming,PLILP,CORE2018,B,No,,,
135,Annual PPIG Workshop,PPIG,CORE2018,B,No,0806,,
1183,International Conference on Qualitative Research in IT & IT in Qualitative Research,QualIT,CORE2018,B,No,0806,,
1520,International Workshop on Requirements Engineering Visualization,REV,CORE2018,B,No,0802,,
1522,International Workshop on Research Issues in Data Engineering,RIDE,CORE2018,B,No,0804,,
1196,RuleML: International Web Rule Symposium (pre 2007 was 'International Conference on Rules and Rule Markup Languages for the Semantic Web'),RuleML,CORE2018,B,Yes,0806,,
1774,"Symposium on Abstraction, Reformulation and Approximation",SARA,CORE2018,B,No,0802,,
1207,International Conference on Software Composition,SC,CORE2018,B,No,0803,,
2130,International Conference on Software Engineering: Education and Practice ,SEEP,CORE2018,B,No,,,
1734,Singapore International Conference on Intelligent Systems,SPICIS,CORE2018,B,No,0801,,
72,ACM Workshop on Scalable Trusted Computing,STC,CORE2018,B,No,0803,,
1744,Software Technology and Engineering Practice Conference,STEP,CORE2018,B,No,0803,,
1208,International Conference on Software Development,SWDC,CORE2018,B,No,0803,,
1248,International Conference on Theoretical and Methodological Issues in machine Translation,TMI,CORE2018,B,No,0801,,
1830,Unconventional Models of Computation,UMC,CORE2018,B,No,0802,,
808,IFIP Working Conference on Visual Database Systems,VDbS,CORE2018,B,Yes,0804,,
1260,"International Meeting on High Performance Computing for Computational Science (previously International Meeting Vector and Parallel Processing, changed in 2002)",VECPAR,CORE2018,B,No,0805,,
1869,Workshop on Algorithm Engineering,WAE,CORE2018,B,No,0802,,
2149,International Workshop on Artificial Intelligence and Statistics,WAIS,CORE2018,B,No,,,
1947,World Congress on Expert Systems,WCES,CORE2018,B,No,0801,,
1949,World Congress on Neural Networks,WCNN,CORE2018,B,No,0801,,
761,IEEE Working Conference on Reverse Engineering,WCRE,CORE2018,B,No,0803,,
2151,World Congress on Systems Simulation,WCSS,CORE2018,B,No,,,
1542,International Workshop on Web Content Caching and Distribution,WCW,CORE2018,B,No,0806,,
1470,International Workshop on Efficient Algorithms,WEA,CORE2018,B,No,0802,,
74,ACM Workshop on Web Information and Data Management,WIDM,CORE2018,B,No,0806,,
716,IEEE International Workshop on Object-Oriented Real-Time Dependable Systems,WORDS,CORE2018,B,No,1005,,
1026,"International Conference on Agile Software Development (chnaged in 2010, was International Conference on extreme Programming and Flexible Processes in Software Engineering)",XP,CORE2018,B,No,0803,,
1446,International Workshop on Agents and Data Mining Interaction,ADMI,CORE2020,B,No,4602,4605,
1406,"International Symposium on Parallel Architectures, Algorithms and Networks",I-SPAN,CORE2020,B,No,4606,,
181,Asia-Pacific Conference on Simulated Evolution and Learning,SEAL,CORE2020,B,No,4611,,
1801,Technology of Object-Oriented Languages and Systems,TOOLS,CORE2020,B,No,4612,,
1264,International Conference on Virtual Systems and MultiMedia,VSMM,CORE2020,B,Yes,4607,,
1457,International Workshop on Coding and Cryptography,WCC,CORE2020,B,No,4604,,
412,Database Programming Languages,DBPL,CORE2021,B,Yes,4605,,
972,International Conference on Conceptual Structures,ICCS,CORE2021,B,No,4613,,
629,IEEE International Conference on Automatic Face and Gesture Recognition,FG,CORE2023,B,Yes,4603,,
2305,International Joint Conference on Biometrics,IJCB,CORE2023,B,Yes,4603,4604,4608
2237,IEEE International Conference on Data Science and Advanced Analytics,DSAA,CORE2023,B,Yes,4605,4611,
3,2008 International Conference on Biomedical Robotics and Biomechatronics,BIO ROB,ERA2010,B,No,0903,,
6,AAEE - Annual Conference of Australasian Association for Engineering Education,,ERA2010,B,No,09,,
36,ACM International Workshop on. Mobility Management and Wireless Access,MobiWac,ERA2010,B,No,1005,,
102,AIAA Aerospace Sciences Meeting,,ERA2010,B,No,0901,,
104,AISB Convention (Society for the Study of Artificial Intelligence and Simulation of Behaviour),AISB,ERA2010,B,No,1203,,
109,Ambient Information Systems,AIS,ERA2010,B,No,1203,,
116,Americas Conference on Wind Engineering,,ERA2010,B,No,0905,,
154,ASEE Annual Conference and Exposition,,ERA2010,B,No,09,,
155,ASEE Global Colloquium of Engineering Education,,ERA2010,B,No,09,,
158,Asia Pacific Conference on Combustion,,ERA2010,B,No,0913,,
172,Asian Symposium on Visualization,,ERA2010,B,No,0901,0913,
182,Asia-Pacific Conference on Wind Engineering,,ERA2010,B,No,0905,,
188,Asia-Pacific Vibration Conference,,ERA2010,B,No,0913,0915,
195,Association of Collegiate Schools of Architecture (ACSA) Annual Meeting,ACSA,ERA2010,B,No,1201,,
217,Australasian Conference on the Mechanics of Structures and Materials,,ERA2010,B,No,0905,,
239,Australia New Zealand Geomechanics conference,,ERA2010,B,No,0905,,
242,Australian and New Zealand Architectural Science Association (ANZAScA) Annual Conference,ANZAScA,ERA2010,B,No,1201,1202,
243,Australian and New Zealand Association of Planning schools,ANZAPS,ERA2010,B,No,1202,1205,
250,Australian Conference on Laser Diagnostics in Fluid Mechanics and Combustion,,ERA2010,B,No,0913,,
255,Australian Earthquake Engineering Conference,,ERA2010,B,No,0905,,
260,Australian Institute of Building Surveyors International Refereed Conference,AIBS,ERA2010,B,No,1202,,
265,Australian Road Research Board Annual Conference,,ERA2010,B,No,0905,,
270,Australian Universities Building Education Association Annual Conference,AUBEA,ERA2010,B,No,1202,,
280,Automation and Robotics International Symposium,ISARC,ERA2010,B,No,10,,
282,International Conference on Computing Education Research (Baltic Sea Conference on Computing Education Research prior to 2008),Koli Calling,ERA2010,B,Yes,0899,,
283,Baosteel Academic Conference,,ERA2010,B,No,0910,0914,
286,Bled Electronic Commerce Conference,BECC,ERA2010,B,Yes,0806,,
297,British National Conference on Databases,BNCOD,ERA2010,B,Yes,0804,,
298,Built Environment Education Conference,BEECON,ERA2010,B,No,12,,
300,Canadian Artificial Intelligence Conference,CAAI,ERA2010,B,Yes,0801,,
305,Canadian Geotechnical Society Conference,,ERA2010,B,No,0905,,
311,Chemeca: Australasian Conference on Chemical Engineering,,ERA2010,B,No,0914,,
330,Computational Wind Engineering,,ERA2010,B,No,0905,,
339,Computing and Control in the Water Industry 2009,,ERA2010,B,No,0905,,
386,Congress of the Italian Assoc for AI,AI*IA,ERA2010,B,Yes,0801,,
393,Construction Automation Conference,,ERA2010,B,No,1202,,
394,Construction in the Twenty-first Century Conferences,CITC,ERA2010,B,No,1202,,
396,Construction Management and Real Estate International Symposium,CRIOCM,ERA2010,B,No,1202,,
399,Cooperative Research Centre for Construction Innovation International Conference,CRCCI,ERA2010,B,No,1202,,
413,Declarative Agent Languages and Technologies (merged into EMAS in 2013),DALT,ERA2010,B,No,0804,,
419,Design Research Society (UK) International Conference,DRS,ERA2010,B,No,1203,,
420,Design Society Conferences,,ERA2010,B,No,1203,,
423,Designing Pleasurable Products And Interfaces,DPPI,ERA2010,B,No,1203,,
424,Deutsche Arbeitsgemeinschaft für Mustererkennung DAGM e.V,DAGM,ERA2010,B,Yes,0801,,
441,East Asia-Pacific Conference on Structural Engineering and Construction,,ERA2010,B,No,0905,,
442,Ecopolitics,,ERA2010,B,No,1205,,
445,Education and Research in Computer Aided Architectural Design in Europe,eCAADe,ERA2010,B,No,1201,,
450,Engineering Education series (organised by Higher Education Academy Engineering Subject Centre UK),,ERA2010,B,No,09,,
451,Entertainment and media in the ubiquitous era (ACM),MINDTREK,ERA2010,B,No,1203,,
453,Environmental Design Research Association,EDRA,ERA2010,B,No,1203,,
466,Europe-Africa Conference on Wind Engineering,,ERA2010,B,No,0905,,
502,European Metallurgical Congress,,ERA2010,B,No,0914,,
516,European Transport Conference,ETC,ERA2010,B,No,1205,,
536,FISITA World Automotive Congress,,ERA2010,B,No,0902,0913,
550,French Conference on Knowledge Acquisition and Machine Learning,FCKAML,ERA2010,B,Yes,0801,,
558,"Geometric Modelling and Imaging, International Conference (IEEE)",GMAI,ERA2010,B,No,1203,,
564,German Conference on Multi-Agent system Technologies,MATES,ERA2010,B,Yes,0801,,
568,Global Conference on Sustainable Product Development and Life Cycle Engineering,,ERA2010,B,No,0910,0913,0915
587,Hydrology and Water Resources Symposium,,ERA2010,B,No,0905,0907,
601,IEEE Conference on Automation Science and Engineering,,ERA2010,B,No,0913,0910,
621,IEEE Global Telecommunications Conference,IEEE GLOBECOM,ERA2010,B,No,1006,,
662,IEEE International Conference on Mechatronics and Automation,,ERA2010,B,No,0913,0910,
671,IEEE International Conference on Robotics and Biomimetics,,ERA2010,B,No,0903,,
681,IEEE International Dynamic Spectrum Access Networks Symposium,IEEE DYSPAN,ERA2010,B,No,1005,,
697,IEEE International Symposium on Electronics and the Environment,,ERA2010,B,No,0910,0907,
786,IEEE/IFAC Computer Aided Control System Design,CACSD,ERA2010,B,No,1006,,
835,Infrastructure and Environment (International Postgraduate Conference),IPC,ERA2010,B,No,1202,,
848,Intelligent Vehicles Symposium,IEEE IV,ERA2010,B,No,0902,,
853,Interior Design Educators Association (IDEA) Conference,IDEA,ERA2010,B,No,1201,,
854,Interiors Forum Scotland conference,IFS,ERA2010,B,No,1201,,
855,"Interiors Forum World, Politecnico di Milano",IFW,ERA2010,B,No,1201,,
857,International Association for the Study of Traditional Environments (US),IASTE,ERA2010,B,No,1201,,
858,International Association of Ergonomics Societies Congress,IEA,ERA2010,B,No,1203,,
859,International Association of Societies of Design Research,IASDR,ERA2010,B,No,1201,1203,
893,International Conference on Advanced Materials Processing,,ERA2010,B,No,0910,0913,
924,International Conference on Biomedical and Pharmaceutical Engineering,,ERA2010,B,No,0903,,
974,International Conference on Construction and Real Estate Management,ICCREM,ERA2010,B,No,1202,,
1012,International Conference on Engineering Computational Technology,,ERA2010,B,No,0910,0905,0913
1013,"International Conference on Engineering Design (ICED), The Design Society",ICED,ERA2010,B,No,1203,,
1029,"International Conference on Fluid Control, Measurements, and Visualization",,ERA2010,B,No,0913,0901,0915
1030,International Conference on Fluid Mechanics,,ERA2010,B,No,0913,0901,0915
1095,"International Conference on Intelligent Sensors, Sensor Networks and Information Processing",ISSNIP,ERA2010,B,No,0902,,
1128,"International Conference on Mechanics of structures, Materials and System",,ERA2010,B,No,0910,0905,
2274,IEEE International Conference on Big Data,BigData,CORE2023,B,Yes,4605,4611,4602
2291,Conference on Algebra and Coalgebra in Computer Science,CALCO,CORE2023,B,Yes,4613,,
982,International Conference on Cryptology and Network Security,CANS,CORE2023,B,No,4604,,
2289,Computer Algebra in Scientific Computing,CASC,CORE2023,B,Yes,4613,,
937,"International Conference on Compilers, Architecture, and Synthesis for Embedded Systems",CASES,CORE2023,B,Yes,4606,,
936,International Conference on Compiler Construction,CC,CORE2023,B,Yes,4606,,
2061,IEEE Congress on Evolutionary Computation,CEC,CORE2023,B,Yes,4602,,
631,IEEE International Conference on Cloud Computing,CLOUD,CORE2023,B,Yes,4606,,
813,International Conference on Network and Service Management (amalgamation of DSOM and related workshops from 2010),CNSM,CORE2023,B,Yes,4606,,
871,International Computer Software and Applications Conference,COMPSAC,CORE2023,B,Yes,4601,,
979,International Conference on Cooperative Information Systems,CoopIS,CORE2023,B,Yes,4608,,
1090,International Conference on Integration of Artificial Intelligence and Operations Research Techniques in Constraint Programming for Combinatorial Optimization Problems,CPAIOR,CORE2023,B,Yes,4602,,
321,Combinatorial Pattern Matching,CPM,CORE2023,B,Yes,4603,,
337,Computer Supported Collaborative Learning,CSCL,CORE2023,B,Yes,4608,,
2261,International Conference on Computer Supported Education,CSEDU,CORE2023,B,Yes,4608,4601,
1995,Annual Conference on Computer Science Logic,CSL,CORE2023,B,Yes,4613,,
1998,International Workshop on Document Analysis Systems,DAS,CORE2023,B,Yes,4605,,
